iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,fit_time_s,rho0_770.dx,rho0_770.dx_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error
10,True,-492565.27278621914,43733,50981,2,6,,0.002527021960035702,0.003547305043402484,-0.029484945722864506,0.004088447641285027,0.0964605390301248,0.0036272629370863625,0.010908524360832691,0.004140307248807562,0.01217155162596462,0.003591180146710581,-0.27697091625609754,0.006199430089320882,0.11068571238875285,0.0053178463864393954,-0.09516276692235251,0.0062498137456328436,-0.016774170660220432,0.005177382570134321,0.35389279841883914,0.004615124868909549,0.17680382232880984,0.004932372103411962,-0.062230997791319194,0.004449049578398412,-0.11030250044337238,0.004954637754635994,0.10018914063691191,0.003965637923641993,0.02357487119832618,0.00490343967382751,0.045460044353692115,0.003928197850248004,0.05894885093777204,0.00489739497503504,-0.40145278733499357,0.005066614797402026,0.35395391644100843,0.004742517622315806,0.28373260234111103,0.004958972427414778,0.19963108186510153,0.004656601315532571,0.13667864372527444,0.0037271085870624067,-0.012511841037673534,0.00346238539017292,-0.045174307615510105,0.0036798900115573973,-0.0752444590400524,0.003487382794774726,0.02049832217583787,0.0036400074916321176,0.007837988842753732,0.0041436726112830885,-0.03982026714528694,0.003641416550058743,-0.04321253981238605,0.004145809679243402,0.10324034559560004,0.0044265453226202305,-0.022302024937060367,0.00410500083786858,0.05072758408241541,0.0044129707290337435,-0.0605506415430448,0.004131710478400809
11,True,-499860.76783611975,43993,51880,5,4,,-0.001954286043429457,0.003545937975101356,-0.024042009835397143,0.004079851009409086,0.09589364991632908,0.003613365086898192,0.004136493067285906,0.004123324424604982,0.02107943582525165,0.003575056477976127,-0.2820504064165002,0.006191653570444971,0.10590284817300549,0.005339619143058713,-0.09955526978670161,0.006235646195372716,-0.011214114880883572,0.005206587430088073,0.3533420884988716,0.00458973670187426,0.17363322188046515,0.0049007644732806084,-0.057903045300341634,0.0044231532294185276,-0.11227491723082786,0.004930661832341074,0.09234477680283587,0.004008427990561383,0.020016418138879142,0.0049894052865424076,0.039110789209471176,0.003973264607893526,0.061403095752956466,0.004981295931439788,-0.402775560417446,0.0050417331230068405,0.35756080529639933,0.004773315625172892,0.2840951612993355,0.004960604174563759,0.19762752597634242,0.004676880673507532,0.1449597592726801,0.0038014222422125413,-0.013244280275435364,0.003503043996312551,-0.04195036874640357,0.0037452246436087485,-0.07695077767636986,0.003529486008470594,0.03659800905163106,0.004118638336372718,0.012044444908335533,0.0042393593391935065,-0.03583243486344875,0.004119339534906053,-0.04165759702064422,0.004241304703836699,0.10623811919796139,0.004390480093764715,-0.0213448226751096,0.004117890406399582,0.05088352077724775,0.004377134866175493,-0.05561483285175916,0.004142070956979019
12,True,-494236.46509731817,43635,51355,5,2,,-0.0033936622643292377,0.003562295656398794,-0.028293804197168353,0.004132610744514429,0.09408297143709234,0.003596036984389057,0.007536891891789877,0.00418351198382564,0.013237849662186149,0.0035603911926661925,-0.2666319941623354,0.006197836744049836,0.11422517570073593,0.005234574968035204,-0.09367446752649451,0.0062463996184020844,-0.009513764328041373,0.005089783280458545,0.3551912014669565,0.004518597602802477,0.16127241512291385,0.005012733592546862,-0.05531595866794473,0.004346925573626931,-0.11272602103631293,0.005042573716691672,0.09939805725863737,0.0038642672202719767,0.016945378794823912,0.005167078760270432,0.05847043240717066,0.003829168334626799,0.05107433170425141,0.005160408253450511,-0.4065879671546519,0.005087594443482363,0.36221932246075955,0.004774755215643821,0.28549737268182607,0.004975099348937179,0.19448490497974447,0.004668805286698666,0.14112974786865595,0.00371671947207816,-0.015502784391921516,0.0035312924115386696,-0.04916776549273316,0.003668427096285182,-0.07489202715145601,0.00355636025440031,0.030999901678824368,0.003948602655862642,0.011779235649377138,0.004331319917559258,-0.03574929349920933,0.003948746784917823,-0.036053005829098025,0.004333017869508733,0.10719225084175525,0.004468367122222025,-0.019897511678376677,0.004064112728689246,0.050049562270171224,0.004457150238804803,-0.055309219308310745,0.004087938242048368
13,True,-499172.79518474883,44021,51694,3,5,,-0.004835809096889726,0.0035258467514154316,-0.027491042046900133,0.004047901890432151,0.09780972030019106,0.0036051414931837517,0.01137435893533211,0.004096065662869404,0.010518212919501937,0.0035655765980940205,-0.27350724309756,0.006082016456341887,0.10530639770680911,0.00527740897422897,-0.09095241378146503,0.006129436469885458,0.00047180624037973957,0.0051481664448619555,0.34960023937156115,0.004591492969826259,0.17289237642366367,0.004904064779274634,-0.05531748400104836,0.004431562755084106,-0.1265375540200154,0.0049390832066082534,0.09735260841426747,0.0039065597709061015,0.016801275607757293,0.005016627970690832,0.0537642214847668,0.0038707165165746816,0.05352273879688411,0.0050083864713062,-0.3933474727277839,0.0050797924692067755,0.3531318067333471,0.004684978894819683,0.28586067928315434,0.005000417728050931,0.19973625610210002,0.004594404597792977,0.14428131220914558,0.003763617858863089,-0.012361028693744001,0.0034709875158652546,-0.045737323109277354,0.003710719116164245,-0.07418220320438164,0.0034958143448734647,0.03409520616066547,0.0043098503766357005,0.011189067931718774,0.0038762315958779767,-0.033560191206489426,0.004309977513514171,-0.04330933897626385,0.0038785765812997222,0.09844740517234155,0.0044184560306674845,-0.030179902561172152,0.00404322973539648,0.054368459414643834,0.004408794023786181,-0.05762929535493741,0.004067858056549853
14,True,-497406.94841186726,44229,51497,3,6,,0.0046017145271703,0.003565590423526145,-0.031158920041095904,0.004126634563300262,0.09790123793122772,0.003609414380607976,0.01418864288457362,0.004181076465848507,0.011402596066867936,0.0035716132366353337,-0.2762879605008448,0.0061869809665625105,0.11499227881366547,0.005263258112484396,-0.10324551368578232,0.006227072044367024,-0.012329355706834402,0.0051170746158704155,0.35358479228495654,0.004593911566268315,0.17293833358698202,0.004935639797663168,-0.06708006297627928,0.004433489297794796,-0.11002408287894559,0.004956991895288406,0.09228501818594775,0.003967730203296473,0.023170385353776978,0.004906923201493399,0.04389757298957423,0.003933871301079403,0.055785379601679105,0.00490156191856426,-0.40920392504103775,0.005112902766691356,0.35843915479017746,0.004799755931469844,0.28918339482431304,0.0050006387727942496,0.20500858150788412,0.00472279640606776,0.13913619099451818,0.003771212422845245,-0.01512731219404599,0.0035474051609516192,-0.0470197392613605,0.003723606093660352,-0.07761320664156653,0.0035743297283242106,0.032021378993600996,0.0045433080776621235,0.015757785647135238,0.004114536075534789,-0.03839810422734301,0.004544290219866734,-0.0451648565846161,0.004116735409753413,0.10395555027446919,0.004352976933232318,-0.016724729808032482,0.004118032278236931,0.053449957845935786,0.0043405465126214755,-0.056131215334966914,0.00414336915042248
15,True,-492336.7347543007,43571,51250,3,4,,0.002581619455012109,0.003590284183756332,-0.02647531825335405,0.00414438378772678,0.09581037360494839,0.0036360090803799192,0.013389054776681997,0.004191105608203909,0.004685865727648123,0.0035988712604226466,-0.2672386532558206,0.0063768168225258335,0.11505357531984163,0.005263999784556561,-0.09352378631836497,0.006431187664053091,-0.010101814756204997,0.005116156152226809,0.3542965313097418,0.0046809645196380706,0.1709592082532142,0.005012579312627513,-0.05748428093504916,0.0045118603484179814,-0.12755350322099424,0.00504494127204613,0.09789718826166059,0.0039919004088931065,0.02027296867694343,0.005035813196336244,0.046266627125156584,0.003954815554978325,0.057693450023583316,0.00502871750866708,-0.40382180098213005,0.005131416421233934,0.3543758109428186,0.004803659621125703,0.2942264096414272,0.005034994047301358,0.20892071359144992,0.004737529791638694,0.14784083932855427,0.003878844962461886,-0.012404752790257226,0.003599121204533864,-0.042394253153985234,0.003821653042450755,-0.08283547160972538,0.003629875803804357,0.022716486966653685,0.00351050228206236,0.01761633568974889,0.004058340035954234,-0.038222699193808406,0.003511258585306861,-0.04035843163597538,0.0040607824294335605,0.09825071529353366,0.004460913621117534,-0.028813204241460215,0.0040874751074559046,0.052157943369931216,0.004447343690383202,-0.06181280881137277,0.0041165188770376435
16,True,-492747.3754737086,43876,51015,1,5,,-0.0013253635344208556,0.0035523687970349517,-0.03828745625912293,0.004152765115224198,0.10036578959057665,0.003544080296855713,0.008181021305380886,0.0042207313439568085,0.01076916225963441,0.0035022891883582474,-0.2691874908655205,0.006261903632863875,0.11773569445810159,0.005191832534113769,-0.0950308828994162,0.006312636869778698,-0.008930954417919036,0.005041179439762421,0.34364588722374595,0.0046137622464961425,0.17211577647640494,0.0048960780549143984,-0.05503666558717614,0.004460152872955022,-0.11777964329351556,0.0049224283201282654,0.09752375320571541,0.003960279531210793,0.02143537079616055,0.005026083889089413,0.04841366922745501,0.003923649747148326,0.06133357250711468,0.005018256993535025,-0.39735530112094924,0.005145262209753499,0.36307587404879094,0.004750093057458002,0.2838923048321759,0.005053032987139963,0.20587574910594952,0.00466718670141577,0.1375443195066933,0.0038087398717958115,-0.013812593113668602,0.003523150754113338,-0.04711755180717833,0.0037629849732859983,-0.07290921368613969,0.0035479899530552143,0.03248637285399811,0.0044707858386717194,0.011575003338216048,0.0037189279350471308,-0.03483851797462766,0.004472087568833592,-0.048495255201703155,0.0037220207930148646,0.10979295275483332,0.004463884826432904,-0.021637751187650222,0.004115074321540231,0.05623210575755912,0.004449400089968777,-0.05062672840037774,0.004137407677408098
17,True,-495885.3123244846,43983,51182,4,5,,-0.001389287010732789,0.0035453568287110177,-0.03603903878382143,0.004162368034102575,0.10235986090671596,0.00353872197464918,0.008663775795031057,0.004226312012563584,0.019535903161053858,0.003498434086770219,-0.27526028708464756,0.006177675964456067,0.10357298302043925,0.0052813826900465904,-0.09368789917049067,0.006225989014864816,-0.007990190299548084,0.005153848356543685,0.3510620265305084,0.004625914063364786,0.18135796273476076,0.004918175052341676,-0.04813415762807297,0.004457023941490637,-0.12196975309413038,0.004943893787439771,0.09833701489200819,0.00392898144184407,0.014257811395339685,0.00508146593253219,0.046528389505938385,0.0038909582520617347,0.05149824306892848,0.0050735702243130025,-0.400280711271113,0.005021457691886605,0.35211444349805443,0.004725340866850328,0.27784619001064564,0.004898994740811469,0.19886657491339574,0.004644312957332962,0.13943141544276177,0.0038517858555855416,-0.014631488714922602,0.0034912198822122406,-0.03877355182564987,0.0037974855111580935,-0.07775674420658706,0.0035179238977277255,0.022961112441533694,0.003640829789984784,0.01553139670450925,0.004201879361692495,-0.03950843593666198,0.003639830994382191,-0.040267322336695374,0.004205343606888471,0.09992015811816451,0.004432416278670149,-0.020739931608093492,0.0040857715573288465,0.05036217263592034,0.0044192435494922674,-0.05545042402105217,0.00411025238247882
18,True,-491813.2988061544,43549,51200,4,4,,0.004808224465534956,0.0035466231671117203,-0.03852722021395102,0.004133785630829724,0.09361976338371641,0.0035406100614420464,0.004519675454139093,0.004202936518809512,0.011982130222124415,0.0035037706742514813,-0.2751662941348508,0.0061507782483047994,0.11123086740847099,0.005233602551215597,-0.09606145951353579,0.006193078640032114,-0.025574809757751126,0.0050914372324384494,0.35079134990653427,0.004627426039927074,0.18028190034685793,0.004921927164128185,-0.04967454383509254,0.004460827824460661,-0.11051579999938206,0.004943476815213782,0.09431007549045367,0.003979209436328086,0.015954694823839967,0.005091212919392105,0.05388525251638032,0.003945644850325209,0.05493196068049239,0.0050837216992133125,-0.4085507336677417,0.005071818450848645,0.35336052776521293,0.0047775774081163635,0.27823249857529997,0.004952228460731906,0.1945800748554481,0.004698388009582694,0.1412876362087857,0.0037543987367254865,-0.00858839390008971,0.003496108467129388,-0.03951144875717323,0.0037021632898065005,-0.0724335030801577,0.003521057569360589,0.026416693363285074,0.003460159701881431,0.01882658442345412,0.004100739601466138,-0.04006800898858986,0.0034598411323202944,-0.03614316264853937,0.004103218188723664,0.10624327083536589,0.0044410267646304135,-0.011827479537866217,0.004179960240259108,0.05509835152121433,0.004425839557712707,-0.05081549431899126,0.0042022518547406304
19,True,-493525.323348882,43759,51227,1,5,,-0.0004186075393073819,0.0035499598516101007,-0.03107638071424405,0.004110399937143125,0.09588017975723793,0.003627492167806083,0.007158682667595196,0.004165423122728434,0.015322563626081158,0.0035950774616346154,-0.27070833678615075,0.006351196826489985,0.1175887516249004,0.005243309614545481,-0.08963330964897116,0.006402521504952892,-0.0001563880172550786,0.005096240909547928,0.35265116787439155,0.0046322309833980715,0.1735125184352751,0.004941444221914224,-0.058921677981711336,0.004471494934908415,-0.1203996833099465,0.004967569392316631,0.09674596142326455,0.0038580053139849204,0.016080304056232488,0.005052749326740241,0.04579775490586682,0.003822577045968454,0.04941681264847638,0.005046628802876677,-0.39719627659161716,0.005078049428361061,0.35783265319479307,0.00475857528615631,0.29105158974609313,0.004987894531129775,0.20183760469905915,0.004673195749275497,0.1415252607286284,0.003808973698596585,-0.0160549199968553,0.0035443422771956976,-0.04871543842150281,0.0037599744369915477,-0.07998574235903885,0.0035714793552035157,0.03400833656580445,0.004079380998427448,0.01229433631569777,0.004092849328482478,-0.03483842592595074,0.004079581071836205,-0.04049322749617868,0.00409468247025511,0.1020204807680923,0.004541661721165483,-0.02348304792165401,0.00406744697196505,0.04891525955068187,0.0045297325396038346,-0.06014196789794796,0.004094434560452618
20,True,-488093.94532241195,43244,50818,6,1,,0.002807883634906397,0.003561583045035164,-0.03483590283921318,0.004134299013962401,0.09695655670939159,0.0035717845079559015,0.007956597899310823,0.004196590038551733,0.010369473592409736,0.003533199089348486,-0.26798604952176464,0.006137308909394071,0.10166790041900146,0.005302435086360786,-0.09735964248195968,0.006179767371814978,-0.012825572571729772,0.005174811585308595,0.35076044030924675,0.004596580648199357,0.1734550693277115,0.00494259426379952,-0.054639197660293445,0.0044360996069817814,-0.11685253771674131,0.004970685684348341,0.1012530334264229,0.004001888811845429,0.023789102431907138,0.004970378033859925,0.049046314953225076,0.003963896463861332,0.053614395992999955,0.004964789054605808,-0.39908029160787833,0.005071010733865843,0.35256898651571034,0.004751863752771308,0.2864285077951302,0.004970216854636743,0.1962650300599413,0.004664496064229836,0.13316277593458087,0.0037309946396010068,-0.015104718720759578,0.0035165610207576535,-0.049035387370279855,0.0036883156949931413,-0.07598931632578221,0.003542335182605995,0.02221637718259523,0.0032663233286979298,0.023019997546207083,0.004458328207941794,-0.043440558077027576,0.003266956612589667,-0.0337079987882224,0.004460877942587943,0.1032986540087141,0.004407506977543323,-0.02100736283341529,0.004140597048833361,0.056901393318356384,0.004393942949423383,-0.051195116220971656,0.00416297616013669
21,True,-495214.3519403888,43867,51310,3,3,,0.0006021503331664139,0.0035209189042627502,-0.03083480026495745,0.004069374296884828,0.09136859713111889,0.0035939812555665558,0.00419131669698732,0.004123930398356091,0.010272065082093164,0.0035607276342956686,-0.2654719879967064,0.006323868423612469,0.11970244399539214,0.00515197007733533,-0.08355613730697431,0.006374589506322443,0.000607615624524163,0.005001707501024117,0.350259780169797,0.004575492810372008,0.16550641481635017,0.004920482358959018,-0.0517752489531716,0.004417178377658742,-0.11967398613141124,0.00494976559952865,0.0908095198360865,0.003895140733731996,0.024113182146833438,0.004981329816583972,0.0547851354406074,0.0038623225045994474,0.053298636515711886,0.004976607562990461,-0.39940090533407274,0.005033255757990845,0.35808363376191804,0.004766944282546543,0.28922256116498435,0.004941654421508912,0.1989318059981944,0.004671131591686573,0.1359709104986798,0.003733660057450567,-0.012468772705368416,0.003461190931405407,-0.04187617936315125,0.003687214223700244,-0.0740130136140607,0.0034853239042701304,0.03051411056604321,0.003661711743550134,0.014364630475919538,0.0039931782591738916,-0.036420936654742365,0.0036613598020281963,-0.03952216972778756,0.003995674548865297,0.09750445575265133,0.004422309094008342,-0.017405655816198094,0.004046992777867223,0.04866449111800257,0.0044104073568903964,-0.05294960378477996,0.004070275444702667
22,True,-495394.77342790086,43954,51384,5,8,,0.0030995315373743802,0.0035674725202931743,-0.031187520039658773,0.004115674444979063,0.09518506726737724,0.00359939140312659,0.004949520573547561,0.004171809125564407,0.011122059954615468,0.003561832205892488,-0.2754196415249357,0.00611062517805276,0.10965138151849846,0.00533189128338022,-0.09667077011351859,0.006158596371207884,-0.013303236154533847,0.005190045122728581,0.35071895413088217,0.004613386764587287,0.17415253034718015,0.004945316697260338,-0.05594481764468481,0.004445874123533875,-0.11331974164308642,0.004976468925707481,0.10388217743431302,0.003999597517742072,0.027191815693666088,0.005030865795600758,0.04746220961275591,0.00395891847601614,0.055087132784373403,0.0050253010730776345,-0.4070104927658046,0.005113832118522009,0.36271877959738025,0.004780263899429115,0.2842796721964413,0.005014161537900813,0.1965308373546075,0.004668197759299946,0.14695692787861064,0.003888288355140163,-0.011361097908177789,0.003537070868307311,-0.045583278214615684,0.003833060676849319,-0.08043868087708547,0.003565703704084923,0.017932869581532885,0.0031707664192014667,0.02028231907536361,0.004547948661578119,-0.04099631836090522,0.003171462278256611,-0.03208346231384207,0.004550988225986115,0.1067510044705726,0.004419949717755342,-0.02541275790878167,0.004148980249080534,0.05390628832079659,0.00440760816301309,-0.05428285773190135,0.004172977941212803
23,True,-493820.73453286185,43721,51320,2,3,,0.00598143556330975,0.003571019279151353,-0.026874395171972026,0.004118365967627391,0.09369335592286554,0.0036290378412843585,0.0006660380880847219,0.004167159088178225,0.014259546868712046,0.003593434829648037,-0.26505294186858525,0.006262282263759082,0.11368796550401015,0.005209311784853904,-0.09549642370177161,0.006312624060905883,-0.012235648560347175,0.005063795429637716,0.35626427565164376,0.004633928852095871,0.18068727718971736,0.0049789549865495875,-0.05250522076089529,0.004463097747461739,-0.11821550919700201,0.005001212874368428,0.09345379477939414,0.004020519445053759,0.02880415298611122,0.00485131931439458,0.043509282135003303,0.003985024861715734,0.06175086408175082,0.004845504412460334,-0.40138036564582025,0.005152535806516138,0.35798321633580826,0.004764349708888508,0.29199621423290645,0.005052798456230216,0.20428077726671223,0.004684690296570407,0.14320683406192658,0.0037457804605774826,-0.013690241987940732,0.003570743704677074,-0.04741803414417292,0.003693442450379269,-0.07729116793474819,0.003595683880237389,0.020121127385023068,0.0034885732379504363,0.023871167154929734,0.004297274953992996,-0.04142282753178038,0.003489457786165297,-0.04424838797848891,0.004300957478370124,0.10702616509972902,0.004389178406873675,-0.019314085271356623,0.00413940974415976,0.055796601010840184,0.004374631541241251,-0.0576171514043419,0.004165712068368108
24,True,-495863.5351343503,44069,51275,3,3,,0.004954155104436945,0.0035470365458540685,-0.02671192858538189,0.0040751038299978734,0.09370269960233293,0.003640772864702536,0.007860595440983073,0.004122649354753175,0.007668849679982916,0.003604574142961746,-0.26337174760515514,0.006320254024481216,0.1221827640309404,0.005154041521676041,-0.08932260714193443,0.006364160215149574,-0.004994026571559305,0.0049999637595811094,0.35308452058712475,0.004604650545512068,0.17172972510009848,0.004952361685673772,-0.05355320895418299,0.004445084201688465,-0.12235880198652695,0.004977683455754908,0.09543372323690433,0.003880808973639074,0.020577451707183694,0.004962954027871607,0.052054967596971785,0.003847978769019637,0.05123299081762622,0.004958121455255248,-0.406875704895928,0.005103793073046308,0.3558700695768035,0.004761266267612823,0.28439057748521157,0.004975847816690958,0.19888627432451253,0.0046829992310432195,0.14103569617862538,0.003797362597388562,-0.008068087054086202,0.0034785864138289703,-0.04520811083042677,0.003747976212438191,-0.07843085526962372,0.0035067714777215274,0.028376810214549773,0.0038859699484056153,0.017021371053625462,0.004048161914953384,-0.038978929159555996,0.0038863249628377935,-0.0443477672837041,0.0040507616014776185,0.09780347860290438,0.004473652962633998,-0.019686283767531784,0.004007747155355164,0.05003536220691468,0.004462249624510263,-0.0571030904052226,0.004032183463244259
25,True,-493590.014061969,43792,51114,4,2,,-0.0036663438116984366,0.0035634520346317857,-0.024396964262211662,0.0041092445327593095,0.09809138158415222,0.003662752728174247,0.007347893238416409,0.004152603230395571,0.009913849743062444,0.003626718673266686,-0.2648987948201419,0.006375879757508297,0.11938424248551724,0.005198544066234644,-0.08935145578237655,0.006425820711908253,-0.001992644033137503,0.005045885688609889,0.35718896828345054,0.004629600130535594,0.16497856982915915,0.005025255184215535,-0.052748107875996236,0.004458966326398544,-0.11782101418244538,0.005056526842869834,0.0937746210628113,0.003956055798323749,0.02160764107999624,0.0050154026071303325,0.05476275923108831,0.003922610377307791,0.057216944737654485,0.0050093493345542885,-0.3959253355306486,0.0051870205400819545,0.36711132025791665,0.004784944251951408,0.2979563243730951,0.005119737772781978,0.20800962095759054,0.0046911669188472605,0.138012950433825,0.003762363694674722,-0.018846862536854764,0.0035413643978271284,-0.04982121536207019,0.003717943608589875,-0.08335448863166348,0.0035726919805383643,0.027637880146543337,0.0041957264464650545,0.012403686096489782,0.004286971558667294,-0.03580964373707175,0.0041951372318569345,-0.037448280128020504,0.004289613317506232,0.10869628379977624,0.004613091568630638,-0.016560292374534498,0.0041525330330908885,0.053763874664887724,0.004598512935710186,-0.05504370068272692,0.004177780396249879
26,True,-492348.252966798,43920,50758,2,3,,0.008899342084699939,0.0035564258692404966,-0.030672252673704065,0.004122022332936718,0.09569660989594009,0.003596237471615782,0.0026063814558409406,0.004177290199573371,0.012418301585022742,0.0035610277233141916,-0.27595861315909287,0.006196133623398142,0.11267849438389209,0.005217010995231081,-0.09330724103091002,0.006242377922361831,-0.011400832097387213,0.005075234951246907,0.3479257579839739,0.004621954905074843,0.17685787209605672,0.00489481011656313,-0.055694953700437616,0.004458142196006904,-0.11324843562728061,0.00491365509624033,0.09796510030146363,0.003933992747174431,0.017259347720385343,0.0049616490964838125,0.047179149118386304,0.0038978279859372147,0.05501868308354722,0.004955250124544718,-0.40214741958496436,0.005053039850115826,0.3552318107321385,0.004761781990103909,0.2803454436525525,0.004939993049937112,0.20126248776679825,0.004671642557926855,0.1444494622781833,0.00386158515355967,-0.017275954806689198,0.0035179010752398898,-0.039832108645585874,0.003804156476530064,-0.07228509495704152,0.0035415788748735764,0.027665598622782298,0.003402658804058434,0.01566526183150052,0.004166196877524392,-0.037015430047856374,0.003403137078831303,-0.03611865852662848,0.0041680746786362625,0.10605254477947004,0.004393955067312356,-0.017711099326557532,0.004138367461385421,0.05260015818042766,0.0043786253222823195,-0.05084146747239231,0.0041613017535496654
27,True,-494481.39184346714,44006,51181,7,3,,-0.00033266731303287754,0.0035525126624904456,-0.03078633711806781,0.0041405341590290785,0.09467335738785182,0.003585821237036994,0.004044956828313228,0.004195722488182892,0.018811928600799666,0.003552451352360522,-0.2656562187038983,0.006283836189863453,0.11698653683742058,0.005224311081325075,-0.0925173521460327,0.0063296105454381125,-0.007382016782658706,0.005075114025616722,0.3515743320264814,0.004566648714331468,0.1707881785337656,0.004962346119412421,-0.0589716209220133,0.00440499735672922,-0.11825785452562543,0.004991072803370544,0.09338567032227851,0.003998728189155715,0.028472774593253543,0.004900473976838709,0.04971976000227187,0.003964855891299867,0.05942782621125226,0.0048966563044481335,-0.3999532168014566,0.005136127476632483,0.3678879950740919,0.004766149489144536,0.2849485435112096,0.005032605350369694,0.19859151390339577,0.004667250193673023,0.1441881590135741,0.003928222174771046,-0.018332352892175795,0.0035345727008539766,-0.03649215062906001,0.0038700147410288795,-0.0786319953428302,0.0035622176336405683,0.02178586426659542,0.003796152669315485,0.013945110625678192,0.004212311947979083,-0.03925514072476193,0.003795877626947939,-0.040743629279612205,0.004215574625557246,0.10777876911618413,0.004475901575669566,-0.022394807478592953,0.004134733746314819,0.054684757048608264,0.004462299471671394,-0.06335192315107786,0.004163446779087924
28,True,-496075.69689324126,43911,51366,5,4,,0.006570218045680664,0.0035571200437059846,-0.028984935331699723,0.0041016956738036976,0.09552423254610991,0.0035685979473344433,-0.00029067393393182096,0.004154721656354446,0.01137678467456532,0.0035310667854544934,-0.27026813081915196,0.0061183023630771586,0.10989022436706107,0.005274532129922126,-0.09985214265694498,0.006163089391810044,-0.009393301242132498,0.005134149563430694,0.34943955244618163,0.004576714286963157,0.17292424112968866,0.004882256546868946,-0.05825609922600519,0.004417065194446812,-0.11452602118303101,0.0049105479192739915,0.0889609315987365,0.003939453034106587,0.013228130821550721,0.004942424469536855,0.048174010983706,0.003906403720431489,0.060313240638369056,0.004932696829387826,-0.3998933569041437,0.005050445385791183,0.36386219536257475,0.004757682828266652,0.28313431487672486,0.0049547434535325615,0.19242628745439883,0.004658791981856658,0.1451628634236418,0.0037669194888407015,-0.01425245913633539,0.0034901461203798094,-0.04187811357826264,0.003708849859141228,-0.07583099640471715,0.0035161113961261876,0.025708139993101498,0.0035410384727576905,0.017293876638968145,0.004371703500981626,-0.04013822396037321,0.0035409223570269243,-0.035080282853148674,0.004374059278745532,0.10187513786154086,0.004427342923235792,-0.019841112863542322,0.0041934653987167865,0.0635305449418255,0.004413282181285195,-0.05250244619201237,0.004217104861534401
29,True,-494610.0609703242,43923,51141,5,5,,-0.0028959072343146216,0.0035476658864743438,-0.03177834562364811,0.004092167730346853,0.09804090476951564,0.0035946332540323623,0.007851974430655648,0.0041486840715530835,0.013605605637020984,0.0035561061204297485,-0.26172449164888806,0.006265470417751729,0.11446275060104086,0.005223047022442377,-0.08909540688107428,0.006312008219817758,-0.001458745609457525,0.005080036678238731,0.34781608391135704,0.004575704482185751,0.1687613205984636,0.004948950676078918,-0.05751670891904301,0.00441616478316912,-0.11514191521075524,0.004975664029268118,0.09608810463465135,0.0039004748971970976,0.017639842596339904,0.0051095075323481075,0.05221543641471295,0.0038660905285155286,0.050683438608020666,0.005102865684456298,-0.4016745374644173,0.005060298015243765,0.35903427172344415,0.004729724020439642,0.2781179945865946,0.004936997878358292,0.20014144067251965,0.004640365694139404,0.14151837923483115,0.0037818225400354463,-0.014047214137095178,0.003507493504394172,-0.042252411591552484,0.003729596842466612,-0.07659835188180313,0.0035341570504369775,0.022550614427440743,0.0031687917208536314,0.023204599604140137,0.00433640785238888,-0.04312316610604379,0.003169528579922767,-0.03802685050229989,0.004339156941974376,0.09542364290076501,0.004535681407143335,-0.030694271140054876,0.004014534461345837,0.049396508636067434,0.004526381969376048,-0.05622745450091643,0.0040382623250252644
