iExpt,valid,nll,n_plus,n_minus,n_dropped_zero_eff_plus,n_dropped_zero_eff_minus,rho0_770.dx,rho0_770.dx_error,rho0_770.mass,rho0_770.mass_error,rho0_770.width,rho0_770.width_error,omega_782.x,omega_782.x_error,omega_782.y,omega_782.y_error,omega_782.dx,omega_782.dx_error,omega_782.dy,omega_782.dy_error,rho0_1450.x,rho0_1450.x_error,rho0_1450.y,rho0_1450.y_error,rho0_1450.dx,rho0_1450.dx_error,rho0_1450.dy,rho0_1450.dy_error,f2_1270.x,f2_1270.x_error,f2_1270.y,f2_1270.y_error,f2_1270.dx,f2_1270.dx_error,f2_1270.dy,f2_1270.dy_error,f2_1270.mass,f2_1270.mass_error,f2_1270.width,f2_1270.width_error,rho0_3_1690.x,rho0_3_1690.x_error,rho0_3_1690.y,rho0_3_1690.y_error,rho0_3_1690.dx,rho0_3_1690.dx_error,rho0_3_1690.dy,rho0_3_1690.dy_error,sigma0.x,sigma0.x_error,sigma0.y,sigma0.y_error,sigma0.dx,sigma0.dx_error,sigma0.dy,sigma0.dy_error,f0_980.x,f0_980.x_error,f0_980.y,f0_980.y_error,f0_980.dx,f0_980.dx_error,f0_980.dy,f0_980.dy_error,f0_980.mass,f0_980.mass_error,f0_980.width,f0_980.width_error,chi_c0.x,chi_c0.x_error,chi_c0.y,chi_c0.y_error,chi_c0.dx,chi_c0.dx_error,chi_c0.dy,chi_c0.dy_error,f0_1370.x,f0_1370.x_error,f0_1370.y,f0_1370.y_error,f0_1370.dx,f0_1370.dx_error,f0_1370.dy,f0_1370.dy_error,f0_1370.mass,f0_1370.mass_error,f0_1370.width,f0_1370.width_error
10,True,-492569.8540286771,43733,50981,2,6,0.00245195002990696,0.0035575225017129395,0.7700763969660248,0.0006139133825722731,0.15076163698505582,0.0013946361923802691,-0.027092724082161214,0.004407241715946408,0.09712291237094851,0.004080345108666186,0.010876757375930182,0.004134993757091788,0.012119631324925216,0.0035908047911562013,-0.2743248199236233,0.0065566189514043235,0.11014762053911893,0.005597471483280583,-0.09462289145848411,0.0063365181495399405,-0.015716968595423892,0.0051823390811423856,0.35964698231127445,0.005257801239229368,0.16975431445128472,0.005927752489323238,-0.06412904541154237,0.004635651051286276,-0.10977863686760479,0.005078968936267676,1.2477162696528061,0.0014279098121577904,0.17166482859599522,0.00324848777998879,0.10177041300287498,0.004014558494541426,0.022240208947992442,0.004999168931690582,0.04605179859872772,0.003929353215654839,0.05782302060167254,0.004945379601933359,-0.4005382111850075,0.005518808725607399,0.3535065972921663,0.00504642358049776,0.2835466266321204,0.0052741797857805955,0.20039046798981225,0.00484586400554841,0.1359706467152159,0.0038881100785089846,-0.015463120080137316,0.004861501820398332,-0.04698863137118225,0.0041499429063949255,-0.07377304311416633,0.003665164431999869,0.9757045966308358,0.0010518707950040729,0.047771145196825265,0.002063913673591298,0.020509670473339618,0.0036163574184678647,0.007783262957635206,0.004168759630766483,-0.039956845606229335,0.0036191565432679242,-0.04276753999515522,0.00417263727860251,0.10472848832524945,0.004520299302750204,-0.016708243788393112,0.006202701252272969,0.052630658895318726,0.005055046813264997,-0.058497737782760455,0.004978628814011852,1.5093054955220937,0.00552260894425316,0.17723309719989302,0.010526238719617914
11,True,-499866.9683406402,43993,51880,5,4,-0.0016388835123260967,0.003559571037023821,0.7705470556308944,0.000592117069900977,0.1457519734638073,0.0013505765420929045,-0.027989848884329184,0.004431941907085213,0.09455087721562722,0.0040830733557719965,0.004279205709852276,0.0041358266922672535,0.021102684514377357,0.0035803835949185865,-0.27908818931383605,0.0065794910795685235,0.11150949498227923,0.005627606773716393,-0.09979392355487951,0.006341050001207402,-0.010939841638940268,0.005207850526166182,0.35479709825706945,0.005358655983664732,0.17501885602311545,0.005854353691822601,-0.056348707759137404,0.004737633914961557,-0.11236717071790697,0.005025117038798134,1.2520761275867334,0.0014397639689911479,0.17366049098011202,0.003368264621176703,0.09305939645425429,0.004064096954943366,0.018366450001588566,0.005072495235805948,0.03973564681243056,0.003971145274033716,0.06013442943237861,0.005021865332603693,-0.4075287077661744,0.0054756802799629505,0.3601719528109722,0.005128901843854028,0.28326388821492227,0.005217332375182201,0.197780171152234,0.004872345198459617,0.1461353652660835,0.004038797028672487,-0.007898646253250369,0.005014770233239624,-0.03914520104841296,0.004240140244024177,-0.07756637814267382,0.0036635528314950274,0.9781477499008255,0.001055093225298842,0.047573079422344615,0.001938030590701894,0.03683935628729274,0.004099066494056137,0.01213623329803982,0.004237201479065781,-0.03584342579689696,0.00410334116715246,-0.04154042853561326,0.004239909880266619,0.10922488836654136,0.004545721351889001,-0.015244260111580586,0.0061996369171669514,0.05292312394039817,0.005057468262478836,-0.05351571554106995,0.005081413297949559,1.5087069248150937,0.005714782144522146,0.18371421589931972,0.010516428405924136
12,True,-494239.18574487744,43635,51355,5,2,-0.003297398217725524,0.0035741983794424716,0.7705941202023018,0.000609711771389132,0.15003218003702676,0.001398310960714813,-0.02736238281152025,0.004476709217773413,0.09588041798504604,0.004041011627280988,0.007607682707989197,0.0041795195220293135,0.013237486088896666,0.00356033666022441,-0.2674875477824249,0.006501858899480485,0.11157377757581884,0.005589932225216732,-0.09327808176109416,0.0062622277218115,-0.009120089207986109,0.005159708866948372,0.3510555794336775,0.005193501670627916,0.1642056422487473,0.005947237736490436,-0.05359051151500373,0.004620289614338173,-0.1136134524365513,0.005098243909773545,1.2522771092778828,0.0014174670870749084,0.1659789755530361,0.0032080755093711194,0.09860903206038699,0.003936221798889462,0.017520135847391875,0.005255716598239574,0.058358454431134126,0.0038623554147371956,0.051351244215524526,0.0052121570364613585,-0.4061649041131277,0.005503345179955175,0.36179368803767825,0.005074355548405475,0.28568222534475535,0.005205252200521713,0.19418279280458348,0.004858138001990968,0.1408064756387743,0.0038944093691610387,-0.014036635917019735,0.004870483227477656,-0.04881188128325224,0.004243732419587401,-0.0755933973696968,0.003717635722467856,0.9767619551190108,0.001040881426612239,0.04837069607807325,0.0020541312244287853,0.030832112146285437,0.0039469921249106294,0.011954299695139208,0.004351905141235366,-0.035897162978892554,0.00394929551499541,-0.03599949190246471,0.004354278211932854,0.10627084839414931,0.0046241049263079335,-0.020237525459510963,0.006170006219325574,0.05143035793772171,0.005139889727203018,-0.054428830217832916,0.004719794496104861,1.5021671752145318,0.005128133988324568,0.1632396157159398,0.008905171544409313
13,True,-499178.7487977664,44021,51694,3,5,-0.004941033524686505,0.0035346903331486246,0.7693410698329646,0.0006025659426725505,0.14913506304547122,0.0013614345501147262,-0.026286556491321535,0.004367681277317524,0.09534203073461289,0.004053055261189244,0.01140854216034957,0.004096119697734975,0.010430099751831666,0.003565419490738372,-0.27348452946328156,0.006346092773660291,0.10645608906712165,0.005559581733820155,-0.09106777508871786,0.00613653091637814,-3.4190978757275846e-05,0.005138676009659649,0.3520167589880714,0.0052093030953228635,0.1723398217076371,0.005806720834763186,-0.05571717450606235,0.004680738441217787,-0.1260640668633243,0.004995773405064501,1.2500686079156846,0.0014679995004847068,0.17678892964455448,0.003341942292343733,0.09749429374575772,0.003957701015906523,0.017117900454636754,0.005040251783239395,0.053143054020942396,0.0038838481330076904,0.053075122442793304,0.005013196252428377,-0.39641432406851296,0.00542454485950798,0.35013675407765193,0.004989896675528283,0.2832557890183335,0.005183695030299902,0.20059570238983415,0.004783269743024451,0.14496116575313872,0.0039551506544789885,-0.011148628785158312,0.004810829150537135,-0.04539197829354249,0.0042177317395911094,-0.07434642730999834,0.0036144291117791725,0.9772364780813712,0.000995887941892759,0.048766774435346216,0.002086670846600233,0.03416601013214774,0.004286723459237806,0.01134719274161188,0.0038818290308666632,-0.03322320897515297,0.004288347879830524,-0.04302998381333452,0.0038840837439600077,0.10063225097535015,0.0045372917460255666,-0.024227315267031552,0.005739846160761135,0.056385117073530125,0.005073202974688276,-0.05457052438095248,0.004848448967920293,1.5077608833256662,0.004659779388511698,0.15753552863421025,0.009360416842464095
14,True,-497414.50311068003,44229,51497,3,6,0.004657536707974743,0.0035747229237818082,0.7703303944307068,0.0006157983312295445,0.15181071786693365,0.001421132251174656,-0.027775926706256997,0.004449161460964474,0.09988503538056918,0.004053948288829332,0.0142115226135751,0.004170782538901141,0.011249224886366009,0.0035697058908532252,-0.272700010740018,0.006540947028099608,0.11290795279843237,0.005553509118212144,-0.10313099147575568,0.00631905525029873,-0.011167446029999197,0.005118634631204553,0.3587847858778335,0.0052219062252125605,0.16560976852114206,0.005908987135160678,-0.06920305174699001,0.004624617670903118,-0.1090297559917882,0.005077378837720164,1.2476110265468618,0.0014411222991733696,0.17396734062017954,0.003341747083861951,0.09380023472952238,0.004033380144967391,0.02231857846987608,0.004986367309037544,0.04428013107842449,0.003939868232574805,0.05453096816443192,0.004943891897612252,-0.4095020510417343,0.005508944734884315,0.35621760401713437,0.005096291737548054,0.2876886431669291,0.0052742902897922415,0.20650963979988907,0.0049012220529762035,0.13813102817520984,0.0039207511285559654,-0.013174834220543597,0.004778862815253154,-0.044956246703726006,0.004135727015881361,-0.07652064724155105,0.0037040954192060194,0.9774765645693193,0.0009615795297752694,0.044960788050097414,0.002000430494133631,0.031896195876927366,0.004492324194295887,0.015708655329609786,0.00414008603472733,-0.03834511313258318,0.004495862972648014,-0.04473397695681366,0.0041413670330296415,0.10637866532010783,0.004457614939120374,-0.009453383423553105,0.006219534573698791,0.05561603214996048,0.005057512060948903,-0.054538325796039865,0.005064586308293726,1.5090742529172025,0.005537118998404478,0.17772424236630452,0.01044203890203002
15,True,-492341.9010729438,43571,51250,3,4,0.002903485671799965,0.003599023816281018,0.7704702718036571,0.0006169453372230072,0.15124949897678341,0.0014170387948468227,-0.02385912421847888,0.004474838845732705,0.09762359793819932,0.0040793086602077455,0.013431170683763725,0.004179379012405561,0.004511300065719262,0.0035987816209644987,-0.2637471253341113,0.00668188523745421,0.11399530285014117,0.005533503475847747,-0.09341195027654021,0.00647512536237869,-0.009640794550424303,0.005091728481844164,0.3580792296329276,0.005334609201608755,0.17062253167086808,0.005950382391094368,-0.056303445904539236,0.004815917387266745,-0.1274799840237311,0.005129292111646415,1.2512266942084531,0.0014643492168935346,0.1772938578310578,0.003389668899399456,0.09959232572999115,0.004042427629114778,0.019512472195538203,0.005093113379996563,0.04672998427977252,0.003952785187026131,0.05570176844073622,0.005054600880268694,-0.40254720882925354,0.005544208912977087,0.35387352323262955,0.005113608958946641,0.29388675660162167,0.005356952153412879,0.20874105212874478,0.004917473380760815,0.14743706406088516,0.004038860924200626,-0.014427507835901727,0.0048869843237399,-0.044495455518427145,0.0044102077710207995,-0.08170089249849463,0.0037565096738878655,0.9759826712824113,0.0010021442427339822,0.04934385932790727,0.002089770900041376,0.02262398943989626,0.003495941708867728,0.017746073808943455,0.004049581675217518,-0.03790188836219851,0.0035005771085954334,-0.04012974256673538,0.0040521667603524,0.10122933164942037,0.0045884518848960856,-0.021286808753007785,0.006012519645393396,0.05500857738702597,0.005229930961301996,-0.05774836811758115,0.005169383046938548,1.5108027600641802,0.005486113025777617,0.17572354224753717,0.010764553770765073
16,True,-492751.74743344635,43876,51015,1,5,-0.0008276173595464322,0.0035649091051166136,0.770730691350071,0.0006077425536563097,0.1497513463778052,0.001394183720826614,-0.037691943684754474,0.004483239503292415,0.10217393823704048,0.0040230506427339765,0.008342981574443105,0.004216081123747509,0.010677174026901562,0.003503522957589055,-0.26673580713209705,0.0066123783363320155,0.11784766325977986,0.005511420839890161,-0.09604016359393466,0.006353962173097916,-0.009458294462403469,0.005071466534614732,0.34388607790729525,0.005443927775987632,0.17456166943739895,0.005834364313459162,-0.0537971294034444,0.004767236013099132,-0.11731512056797523,0.004991217259190007,1.2526625046097957,0.0014967471676617938,0.17629386902221195,0.003499852205597273,0.09820523090685523,0.004022573150663084,0.021553506471868652,0.005128277158786338,0.0485562389718146,0.0039402583313796116,0.060314464878075326,0.005085210490689976,-0.39643099480567906,0.00565415522571886,0.36422855424833,0.0050558197509112815,0.2858202141128206,0.005355698945206025,0.20490303877301078,0.004851404620260908,0.1393917196210296,0.004010767628595259,-0.01175581600719565,0.004972588787159612,-0.04650056343227806,0.004304587514293027,-0.07406114346765358,0.0037223595530368123,0.9774191843419341,0.0011336743278801409,0.051304648753881715,0.002238074991241394,0.032374741878785196,0.004464181418746683,0.011446829429213788,0.0037203100514915438,-0.03482788691625708,0.004470142879616421,-0.048420650944772874,0.003726305413906079,0.11088843463505588,0.004715565638927723,-0.022462878916332522,0.00641925168966068,0.054447873237347254,0.005170598844561887,-0.0516606328078994,0.0049301091742473295,1.5006084618722857,0.005613289693598977,0.17737510273770568,0.009465717200834986
17,True,-495889.5587882913,43983,51182,4,5,-0.0013778239067896202,0.0035558228495252047,0.7700290639142773,0.0006049915988142196,0.15023990638967558,0.001395912108141828,-0.0344098271442605,0.004497732663572585,0.10272968491610109,0.003987812654187725,0.008655388177717067,0.004224476815367729,0.019571308656388134,0.0034977095808362835,-0.2767799617149024,0.006475241244277866,0.10147614089447483,0.005646066806639912,-0.09236803676396761,0.006269464659657773,-0.006942711898303683,0.005226177415510047,0.3464129539762076,0.005379887120590686,0.1836297683094477,0.005820954169146577,-0.04584830103575606,0.004763952486253713,-0.12329813678836578,0.004991960360437003,1.2520726606537178,0.0013590771172311555,0.16346214118815722,0.0031621783091793365,0.09773812121002505,0.004003085841640238,0.014386540787519185,0.005158018636246478,0.046812390339828085,0.003920024433109907,0.05172662846453407,0.005114354605978705,-0.4012208345559193,0.005430785465007409,0.3521764549311338,0.005050439067253717,0.27876244990243576,0.0051859956622873245,0.20019649085085162,0.00484019788013407,0.14002855859465627,0.004074819082430289,-0.011255534330825611,0.0048681129618163115,-0.03801384737623095,0.004401674329131495,-0.07921955516201272,0.003639228140981012,0.9771521966688995,0.0010887691331441518,0.05013568258041441,0.0021786899949155364,0.022794995942373282,0.0036268287253043998,0.01583239281909919,0.00424337860497361,-0.0398178633518351,0.0036282293360509876,-0.040104586931054155,0.0042498541830271455,0.09906300011160996,0.004632383095388757,-0.020978553299204655,0.006071652255922627,0.05273541944919461,0.0052238990120568275,-0.05390799831557887,0.005025696038111501,1.5038650106157416,0.005333828310158162,0.16681279550561678,0.010191460585588091
18,True,-491816.62310492503,43549,51200,4,4,0.004915323143991116,0.003556876192223248,0.7702802132436397,0.0006114337869548847,0.1500819140823312,0.0013906347560029286,-0.03718143159768071,0.004468874185218661,0.0944657147364265,0.004015099370906213,0.004617121340701414,0.004199385834902374,0.011910929231540239,0.0035045238706098375,-0.2739954584515933,0.006489902902973556,0.11082305880270084,0.00555222799652695,-0.09465192057694524,0.006263832168659777,-0.02402997751778487,0.005114385841295822,0.34897266088042544,0.0054001148152300815,0.1818423611355207,0.005821982048643447,-0.04687908272056221,0.004767444518571868,-0.11208765121111992,0.005015808118637942,1.252165738264552,0.0013966292954936677,0.1664964793858782,0.0032397370350276816,0.09491249408587579,0.004037734680255122,0.015036350297503559,0.0051728734678398005,0.0548759345339741,0.003955634349553505,0.05381494927078586,0.005128549446912675,-0.4102753220636407,0.005510077131251808,0.3545069422620615,0.0051190650955894495,0.2787092097159267,0.005234926491445814,0.19646897057882565,0.004898530592764474,0.1412928592869278,0.0039529250475418155,-0.0045578214671011565,0.0048689687437486005,-0.03802079692758955,0.004197948603631874,-0.0730006394118894,0.0036378294967520197,0.9773145503987694,0.001057617512805309,0.04873905967263877,0.0021637590214330683,0.026366998175530867,0.0034345066776228002,0.01895720592257967,0.004116114902126008,-0.04025854730375126,0.0034369227487490474,-0.03600906033321633,0.004120270597955176,0.1071653640701363,0.004539450865680773,-0.007184757650525508,0.00628345410123761,0.05905209577615723,0.005135394786486339,-0.04780799403310802,0.005236203866636983,1.5089947469296368,0.005784576730683888,0.1840725750516205,0.011058424001709255
19,True,-493532.55642717145,43759,51227,1,5,-0.0002453942240615547,0.0035642196785461203,0.769983079888529,0.0006148539470189895,0.15079047734862072,0.001394576508023826,-0.028726030855853908,0.00442297914503456,0.09628509331458658,0.004093408881947714,0.007287541757633199,0.004158251925748153,0.01524519082037312,0.003592961183659113,-0.2695971077582899,0.006711919030498186,0.11652944375134937,0.005560088542765775,-0.09084714767592572,0.006455064119165698,-0.0010333287355533379,0.005132911305452164,0.3530644792690561,0.005384813913146113,0.17312366518973696,0.005870521775556693,-0.05973610053012601,0.0047252113143768345,-0.11937568025566501,0.005036792071158376,1.2506539586636276,0.001481223364526385,0.17760569472494916,0.0034107001232561857,0.09688292813418918,0.0039218094068183915,0.01704920250450174,0.005139631934692518,0.04533187255187661,0.0038367993943251287,0.04903272588037191,0.005095836950016582,-0.3978729812811564,0.005502361699181368,0.35528562465169566,0.005044985508044646,0.2910929561957165,0.005249735006169799,0.20244243630973008,0.004860241354382122,0.14367280031594265,0.0039969146152988005,-0.010205216924592406,0.0049768277495218895,-0.04521704416415582,0.0043155472803458154,-0.08181203142422809,0.003701234829507977,0.9788647816843982,0.001059048237417315,0.0489297285392012,0.0020090361346297263,0.033691037398554176,0.004079006423875415,0.012385515054159663,0.004107852644616937,-0.03456459212256843,0.0040800303478831035,-0.04035309692821373,0.0041072254558400766,0.10305226921424815,0.00482595832403042,-0.025354792902999482,0.006059964843185351,0.04561176903776551,0.0052992484763409895,-0.06265992039667864,0.004655621158715599,1.4977769844191589,0.005051259465430502,0.16740891911122296,0.009802814435250287
20,True,-488096.8308359692,43244,50818,6,1,0.0029991612424705985,0.003572506933137228,0.7699982082693284,0.0006101703251460422,0.14957404677446454,0.0013887310207372217,-0.03376465060612644,0.004469734288570067,0.09659165464554771,0.004034556992668012,0.008019464088158021,0.004194304002144156,0.010316875529565873,0.003534340848417388,-0.2657214751771635,0.006477979987639242,0.10335689837871856,0.005607649391087296,-0.09721695668885402,0.006245281096486206,-0.012419809787157638,0.005186861609335964,0.3535802739397799,0.0052804382843126794,0.17184048378073485,0.005924260311924846,-0.05432515483965113,0.004712663500666054,-0.11671082575636826,0.005072489282866301,1.2506100322267317,0.0014574563664467854,0.1731104071125857,0.0033136023972934886,0.1026323111634905,0.00404629483025205,0.02275411054901243,0.005068738843837114,0.04970404335226865,0.003964148890385044,0.052234368524800096,0.005028203623779095,-0.3997408795727463,0.0055438256310192625,0.35412939437972,0.005089914639519952,0.28810872488650163,0.0052949415114221425,0.19698998241796992,0.0048830028209853596,0.13505491211856582,0.003966857892200105,-0.013495966109883753,0.004918896308536768,-0.049183139705106814,0.0043026860507918005,-0.07689148137997247,0.0037722309966671044,0.9770645364165109,0.0011587902621440493,0.051517713804309036,0.0022135221708415725,0.022456818125836157,0.003260562418375613,0.02280146643792993,0.004466796462116532,-0.043514561737792085,0.003260944226458956,-0.03345491312074985,0.004470890324535222,0.10497351720287418,0.004548521928114839,-0.01864031825109105,0.006188398765003084,0.0570073303454788,0.005033185085451413,-0.05031632147465728,0.005059424943273093,1.5059433412121832,0.005617156498673226,0.1833628875412683,0.010995747115179616
21,True,-495217.57897701324,43867,51310,3,3,0.0012241567365790988,0.0035378359660777252,0.7712142891450124,0.0006029597897360128,0.14899568712588,0.0013767840770034512,-0.031651054344474454,0.004396741900641649,0.09421872961096908,0.0040790676787341934,0.004313704216940202,0.004121929050695912,0.010282498008555692,0.0035631674423172587,-0.26292156100651926,0.006696084824441494,0.11966326153756365,0.005482720492169809,-0.0848803423784043,0.006457594191012461,-7.40294760765247e-05,0.005064645275591496,0.3507773993433258,0.00529106814664605,0.16565109313788356,0.005892711313578122,-0.0518513675186466,0.004693883190260965,-0.11883051136156952,0.005041762558313536,1.251516911973901,0.0014437399923167282,0.17139676271253243,0.0033121709000461103,0.091280812746036,0.003965761279129986,0.023919761196586863,0.005095133100271528,0.05494636040519921,0.0038773468049719323,0.05278215220156915,0.005070761850550926,-0.39645421409392306,0.005567776095606357,0.36121076144042275,0.005086507284351367,0.2928155018334261,0.005297395788734432,0.19678112976382167,0.0048549568975368405,0.1375645754420682,0.003932883401557949,-0.013026256480392824,0.0050160908280617676,-0.043068339121629044,0.004246215691422508,-0.07487252005819234,0.0036372482716505554,0.9763856557821275,0.001139223914378762,0.05125685747360864,0.0022446398962658078,0.030528602772057958,0.0036678616631178828,0.014010649426416263,0.004005612010614625,-0.036696320412092545,0.0036703539167703817,-0.039402083892934515,0.004007747627551289,0.09737474884464713,0.004761492949491362,-0.022139848033617765,0.006086160416635716,0.04560011393673438,0.0052395073235891,-0.0556468255745738,0.004725973032044332,1.4962948016861886,0.005948841735649579,0.18108911731995012,0.011118393866634102
22,True,-495397.415789581,43954,51384,5,8,0.0026279987408384365,0.00357768916768944,0.76959848042124,0.0006112412760379549,0.14968160784028586,0.0013909964044210021,-0.029585245351918973,0.004449494976467568,0.09405316185581004,0.004052650646580425,0.004827228293185885,0.0041722929251386855,0.011166768551025372,0.003561193092461611,-0.2775009573334415,0.0064165516185578095,0.10837775536407883,0.00570297391150265,-0.09567825874508305,0.006187758032012605,-0.01267987277375411,0.005243969641089068,0.3488633589338692,0.005379249022272681,0.17748354747505374,0.005891407759329283,-0.054361915193797704,0.004738508979773647,-0.11485125281761588,0.005035987011531947,1.2518029382906377,0.0014450819689629801,0.16951451781119897,0.0032411710475395566,0.10382230360176294,0.004088686086450561,0.028002924511474632,0.005123305503890293,0.04763658690184702,0.0039947994653142735,0.05512945982235427,0.005080438906795438,-0.40628030806625226,0.005521682209380386,0.3610083466576843,0.005117060272142494,0.28309365410743936,0.005254883102619637,0.19803362852271283,0.004877694583562789,0.1453852472610089,0.004011474050384168,-0.013722621209274382,0.004840245895861612,-0.04615969925084548,0.00428259954497445,-0.07952204246279569,0.003679503356515278,0.9755202374823759,0.0009616031002842584,0.045644728172864094,0.0019095359387790514,0.01769814749695718,0.003189970196488767,0.020614757568900088,0.00455250793022791,-0.0408097266671205,0.0031932307132264727,-0.03243971431467991,0.0045574886866935815,0.10605164066811312,0.004598415640379085,-0.02449789322943622,0.0061533088276875,0.05530175869922938,0.005011344460182811,-0.05322123645328161,0.004945137907947738,1.503562286327833,0.005310353716780347,0.17910366016882603,0.010562840748747152
23,True,-493821.6256700774,43721,51320,2,3,0.0058432481425305174,0.003584830238727162,0.769930931672929,0.0006068751194251432,0.14923476200331462,0.0013979743268362071,-0.026134838904206426,0.004459095312231981,0.09317085177112175,0.004077855443728024,0.0005738221923324779,0.004168188068850943,0.01427078650190029,0.003593687754382192,-0.26554724052329554,0.006630754964695465,0.11324315860218129,0.005582908279489953,-0.09593869298711465,0.006407591776577781,-0.012576458659306096,0.005140446956137353,0.35727711336041584,0.005395755351431611,0.17898373945899917,0.005983522882694531,-0.05404796623201782,0.004775313320040381,-0.11774372643722007,0.005102596292116432,1.249594736406765,0.001427516190367184,0.17116230831223125,0.0032315593077963667,0.0935328285061245,0.004128179205491956,0.029306146982982353,0.00496938145124845,0.04332877892046399,0.004035775651707795,0.06214212569452233,0.0049294274939758066,-0.40070652094284537,0.005552686789160992,0.35716962071270275,0.005090062819428982,0.2921226474449515,0.00533764590511156,0.20475196626460906,0.00488537903861193,0.14294053998108786,0.003952910925750461,-0.01413928221522696,0.0048080736627026145,-0.047156940736435345,0.004198228142494031,-0.07710760516255714,0.00375781618829805,0.9765129742671268,0.0009985673409818596,0.0467309212919312,0.002003330660448454,0.020050916362433977,0.0035039504937950305,0.02379766058456476,0.004311523281061662,-0.041424828633273236,0.0035091488991362573,-0.04432048683205966,0.004316161390859029,0.10680145067695569,0.0046620895034900234,-0.02145438074032591,0.005950325257758591,0.054004459496439304,0.0051744667501357295,-0.05977148254995946,0.005068888077849702,1.4991227069504243,0.005258683867842229,0.17689698289190992,0.010156668221165649
24,True,-495866.47781319346,44069,51275,3,3,0.005274756483666982,0.0035644453923051266,0.7708102666232108,0.0006035986602743182,0.1473547678249371,0.0013638361810085625,-0.02897701966031889,0.004403825624327633,0.09442687325761359,0.004128830148652073,0.007832481290116435,0.004128578405961869,0.007674357740121008,0.0036090025378809477,-0.26120129425807737,0.006693980978578297,0.12410736963682337,0.005458946624894213,-0.09001273957128562,0.006470611571679945,-0.005160634766778378,0.005037807525656112,0.3559356314367988,0.005274529598869307,0.16645370666291678,0.0059430663451635595,-0.0559019206907799,0.004705891600734333,-0.1212389700900736,0.005084791449523484,1.2486256047481012,0.001407895638074308,0.16860976160196015,0.0032107587922243636,0.09579647609312143,0.003947526675347234,0.019334111586126308,0.0050625276627649035,0.0523499431150564,0.0038610331139212464,0.051252789983581654,0.005021610734322022,-0.4076899985942687,0.005526759470441138,0.35858172721447784,0.005096669119038951,0.28552885455545685,0.005268046200660841,0.19832206451526282,0.0048790236740503925,0.14162933719687396,0.003985299272958295,-0.006314741989204903,0.004867765706392978,-0.04413494352631974,0.00427248359391998,-0.07863947001174489,0.0036509980896737983,0.9771688864201603,0.0010203553308278934,0.04747280593982923,0.002016911576273119,0.028642134082313458,0.003868020390043881,0.01664684455160513,0.004069759287531531,-0.03940237175094876,0.0038709717015684673,-0.04403848264917854,0.004072647666468067,0.09857990213881364,0.0047387901794950175,-0.020471411640466855,0.00597626449915279,0.04902361416008719,0.005266209524981198,-0.058910468410714095,0.004819529733164189,1.5011941599623353,0.005611647008626375,0.1831450446202922,0.011825929068708385
25,True,-493592.64088948816,43792,51114,4,2,-0.004012256464547042,0.0035757370424501127,0.7698482110469352,0.0006150915011811642,0.14973031496648886,0.0013903418731036343,-0.023076983360809062,0.00443346745087119,0.09768973509828562,0.004112971565904983,0.007275971110110607,0.004151562224353923,0.009918970558143558,0.0036253844427398354,-0.26752806311464156,0.006720654179263166,0.11695525724695398,0.005562203595991347,-0.0882799379719097,0.0064395183543581825,-0.0017884773506268272,0.005107848248695044,0.35581448063916776,0.005285589816760157,0.16496612258836732,0.005994803343302666,-0.05288366032358274,0.004718327130333092,-0.11827063222009485,0.005118024277214406,1.2501214771319347,0.001421757410137392,0.1682804637789701,0.003229866414076424,0.09272217161300488,0.004063545639514495,0.022390418538951126,0.0050861524715147205,0.054153562901676444,0.003975547382216341,0.05809123982784075,0.0050513913218062445,-0.3952951486550599,0.005564464777954041,0.36460795772036275,0.005073382455161903,0.29616785740852225,0.0053755635439494,0.20809998467082874,0.004886712194299482,0.13661925565396138,0.0039358771568416325,-0.022105051234034428,0.00471855664112147,-0.05197052061889236,0.00423966283579376,-0.08233449009876694,0.0037519768404693323,0.9754642714758692,0.0009851167294652186,0.047077980082447304,0.0020290293257198416,0.027539437156540055,0.0042134785569325275,0.012676623958105692,0.004299050898385739,-0.03564742923734307,0.0042139927303958815,-0.03746699989022691,0.004303716285275469,0.1075164573651036,0.004750192228162323,-0.015414874102021034,0.006103265930280856,0.05591828184461172,0.0052421752715326635,-0.05255696138880823,0.0050047272362552546,1.5040321606182936,0.004824287265493332,0.15687440341485312,0.008910298761567681
